image,label,stage
images\004062.png,labels\004062.txt,train
images\004063.png,labels\004063.txt,train
images\004064.png,labels\004064.txt,val
images\004065.png,labels\004065.txt,train
images\004066.png,labels\004066.txt,train
images\004067.png,labels\004067.txt,train
images\004068.png,labels\004068.txt,train
images\004069.png,labels\004069.txt,train
images\004070.png,labels\004070.txt,train
images\004071.png,labels\004071.txt,val
images\004072.png,labels\004072.txt,train
images\004073.png,labels\004073.txt,train
images\004074.png,labels\004074.txt,train
images\004075.png,labels\004075.txt,train
images\004076.png,labels\004076.txt,train
images\004077.png,labels\004077.txt,train
images\004078.png,labels\004078.txt,train
images\004079.png,labels\004079.txt,val
images\004080.png,labels\004080.txt,train
images\004081.png,labels\004081.txt,train
images\004082.png,labels\004082.txt,train
images\004083.png,labels\004083.txt,val
images\004084.png,labels\004084.txt,train
images\004085.png,labels\004085.txt,train
images\004086.png,labels\004086.txt,train
images\004087.png,labels\004087.txt,val
images\004088.png,labels\004088.txt,train
images\004089.png,labels\004089.txt,train
images\004090.png,labels\004090.txt,train
images\004091.png,labels\004091.txt,train
images\004092.png,labels\004092.txt,train
images\004093.png,labels\004093.txt,train
images\004094.png,labels\004094.txt,train
images\004095.png,labels\004095.txt,train
images\004096.png,labels\004096.txt,train
images\004097.png,labels\004097.txt,train
images\004098.png,labels\004098.txt,train
images\004099.png,labels\004099.txt,train
images\004100.png,labels\004100.txt,val
images\004101.png,labels\004101.txt,val
images\004102.png,labels\004102.txt,train
images\004103.png,labels\004103.txt,train
images\004104.png,labels\004104.txt,train
images\004105.png,labels\004105.txt,train
images\004106.png,labels\004106.txt,train
images\004107.png,labels\004107.txt,train
images\004108.png,labels\004108.txt,train
images\004109.png,labels\004109.txt,val
images\004110.png,labels\004110.txt,train
images\004111.png,labels\004111.txt,train
images\004112.png,labels\004112.txt,val
images\004113.png,labels\004113.txt,train
images\004114.png,labels\004114.txt,train
images\004115.png,labels\004115.txt,train
images\004116.png,labels\004116.txt,train
images\004117.png,labels\004117.txt,train
images\004118.png,labels\004118.txt,train
images\004119.png,labels\004119.txt,train
images\004120.png,labels\004120.txt,train
images\004121.png,labels\004121.txt,train
images\004122.png,labels\004122.txt,train
images\004123.png,labels\004123.txt,train
images\004124.png,labels\004124.txt,train
images\004125.png,labels\004125.txt,train
images\004126.png,labels\004126.txt,train
images\004127.png,labels\004127.txt,train
images\004128.png,labels\004128.txt,val
images\004129.png,labels\004129.txt,train
images\004130.png,labels\004130.txt,train
images\004131.png,labels\004131.txt,train
images\004132.png,labels\004132.txt,train
images\004133.png,labels\004133.txt,train
images\004134.png,labels\004134.txt,train
images\004135.png,labels\004135.txt,train
images\004136.png,labels\004136.txt,train
images\004137.png,labels\004137.txt,train
images\004138.png,labels\004138.txt,train
images\004139.png,labels\004139.txt,train
images\004140.png,labels\004140.txt,train
images\004141.png,labels\004141.txt,train
images\004142.png,labels\004142.txt,train
images\004143.png,labels\004143.txt,train
images\004144.png,labels\004144.txt,train
images\004145.png,labels\004145.txt,train
images\004146.png,labels\004146.txt,train
images\004147.png,labels\004147.txt,train
images\004148.png,labels\004148.txt,train
images\004149.png,labels\004149.txt,val
images\004150.png,labels\004150.txt,train
images\004151.png,labels\004151.txt,train
images\004152.png,labels\004152.txt,val
images\004153.png,labels\004153.txt,train
images\004154.png,labels\004154.txt,train
images\004155.png,labels\004155.txt,val
images\004156.png,labels\004156.txt,val
images\004157.png,labels\004157.txt,train
images\004158.png,labels\004158.txt,train
images\004159.png,labels\004159.txt,train
images\004160.png,labels\004160.txt,train
images\004161.png,labels\004161.txt,train
images\004162.png,labels\004162.txt,train
images\004163.png,labels\004163.txt,train
images\004164.png,labels\004164.txt,train
images\004165.png,labels\004165.txt,train
images\004166.png,labels\004166.txt,val
images\004167.png,labels\004167.txt,train
images\004168.png,labels\004168.txt,val
images\004169.png,labels\004169.txt,train
images\004170.png,labels\004170.txt,train
images\004171.png,labels\004171.txt,train
images\004172.png,labels\004172.txt,train
images\004173.png,labels\004173.txt,train
images\004174.png,labels\004174.txt,train
images\004175.png,labels\004175.txt,train
images\004176.png,labels\004176.txt,train
images\004177.png,labels\004177.txt,train
images\004178.png,labels\004178.txt,train
images\004179.png,labels\004179.txt,train
images\004180.png,labels\004180.txt,train
images\004181.png,labels\004181.txt,train
images\004182.png,labels\004182.txt,train
images\004183.png,labels\004183.txt,train
images\004184.png,labels\004184.txt,train
images\004185.png,labels\004185.txt,train
images\004186.png,labels\004186.txt,train
images\004187.png,labels\004187.txt,train
images\004188.png,labels\004188.txt,train
images\004189.png,labels\004189.txt,train
images\004190.png,labels\004190.txt,train
images\004191.png,labels\004191.txt,val
images\004192.png,labels\004192.txt,val
images\004193.png,labels\004193.txt,train
images\004194.png,labels\004194.txt,train
images\004195.png,labels\004195.txt,train
images\004196.png,labels\004196.txt,train
images\004197.png,labels\004197.txt,train
images\004198.png,labels\004198.txt,train
images\004199.png,labels\004199.txt,train
images\004200.png,labels\004200.txt,train
images\004201.png,labels\004201.txt,val
images\004202.png,labels\004202.txt,train
images\004203.png,labels\004203.txt,train
images\004204.png,labels\004204.txt,train
images\004205.png,labels\004205.txt,train
images\004206.png,labels\004206.txt,train
images\004207.png,labels\004207.txt,train
images\004208.png,labels\004208.txt,train
images\004209.png,labels\004209.txt,train
images\004210.png,labels\004210.txt,val
images\004211.png,labels\004211.txt,train
images\004212.png,labels\004212.txt,train
images\004213.png,labels\004213.txt,train
images\004214.png,labels\004214.txt,train
images\004215.png,labels\004215.txt,train
images\004216.png,labels\004216.txt,train
images\004217.png,labels\004217.txt,train
images\004218.png,labels\004218.txt,val
images\004219.png,labels\004219.txt,train
images\004220.png,labels\004220.txt,train
images\004221.png,labels\004221.txt,val
images\004222.png,labels\004222.txt,train
images\004223.png,labels\004223.txt,train
images\004224.png,labels\004224.txt,train
images\004225.png,labels\004225.txt,val
images\004226.png,labels\004226.txt,val
images\004227.png,labels\004227.txt,train
images\004228.png,labels\004228.txt,train
images\004229.png,labels\004229.txt,train
images\004230.png,labels\004230.txt,train
images\004231.png,labels\004231.txt,train
images\004232.png,labels\004232.txt,train
images\004233.png,labels\004233.txt,train
images\004234.png,labels\004234.txt,train
images\004235.png,labels\004235.txt,train
images\004236.png,labels\004236.txt,train
images\004237.png,labels\004237.txt,train
images\004238.png,labels\004238.txt,train
images\004239.png,labels\004239.txt,train
images\004240.png,labels\004240.txt,train
images\004241.png,labels\004241.txt,train
images\004242.png,labels\004242.txt,train
images\004243.png,labels\004243.txt,val
images\004244.png,labels\004244.txt,train
images\004245.png,labels\004245.txt,train
images\004246.png,labels\004246.txt,train
images\004247.png,labels\004247.txt,train
images\004248.png,labels\004248.txt,val
images\004249.png,labels\004249.txt,train
images\004250.png,labels\004250.txt,train
images\004251.png,labels\004251.txt,train
images\004252.png,labels\004252.txt,train
images\004253.png,labels\004253.txt,train
images\004254.png,labels\004254.txt,train
images\004255.png,labels\004255.txt,train
images\004256.png,labels\004256.txt,train
images\004257.png,labels\004257.txt,train
images\004258.png,labels\004258.txt,train
images\004259.png,labels\004259.txt,train
images\004260.png,labels\004260.txt,train
images\004261.png,labels\004261.txt,train
images\004262.png,labels\004262.txt,train
images\004263.png,labels\004263.txt,train
images\004264.png,labels\004264.txt,train
images\004265.png,labels\004265.txt,train
images\004266.png,labels\004266.txt,val
images\004267.png,labels\004267.txt,train
images\004268.png,labels\004268.txt,train
images\004269.png,labels\004269.txt,train
images\004270.png,labels\004270.txt,train
images\004271.png,labels\004271.txt,val
images\004272.png,labels\004272.txt,val
images\004273.png,labels\004273.txt,train
images\004274.png,labels\004274.txt,train
images\004275.png,labels\004275.txt,train
images\004276.png,labels\004276.txt,train
images\004277.png,labels\004277.txt,train
images\004278.png,labels\004278.txt,train
images\004279.png,labels\004279.txt,train
images\004280.png,labels\004280.txt,train
images\004281.png,labels\004281.txt,val
images\004282.png,labels\004282.txt,train
images\004283.png,labels\004283.txt,train
images\004284.png,labels\004284.txt,train
images\004285.png,labels\004285.txt,train
images\004286.png,labels\004286.txt,train
images\004287.png,labels\004287.txt,train
images\004288.png,labels\004288.txt,train
images\004289.png,labels\004289.txt,train
images\004290.png,labels\004290.txt,train
images\004291.png,labels\004291.txt,train
images\004292.png,labels\004292.txt,train
images\004293.png,labels\004293.txt,train
images\004294.png,labels\004294.txt,val
images\004295.png,labels\004295.txt,train
images\004296.png,labels\004296.txt,val
images\004297.png,labels\004297.txt,train
images\004298.png,labels\004298.txt,val
images\004299.png,labels\004299.txt,val
images\004300.png,labels\004300.txt,train
images\004301.png,labels\004301.txt,train
images\004302.png,labels\004302.txt,train
images\004303.png,labels\004303.txt,val
images\004304.png,labels\004304.txt,train
images\004305.png,labels\004305.txt,val
images\004306.png,labels\004306.txt,train
images\004307.png,labels\004307.txt,train
images\004308.png,labels\004308.txt,train
images\004309.png,labels\004309.txt,train
images\004310.png,labels\004310.txt,train
images\004311.png,labels\004311.txt,train
images\004312.png,labels\004312.txt,train
images\004313.png,labels\004313.txt,train
images\004314.png,labels\004314.txt,val
images\004315.png,labels\004315.txt,train
images\004316.png,labels\004316.txt,train
images\004317.png,labels\004317.txt,train
images\004318.png,labels\004318.txt,train
images\004319.png,labels\004319.txt,train
images\004320.png,labels\004320.txt,train
images\004321.png,labels\004321.txt,train
images\004322.png,labels\004322.txt,train
images\004323.png,labels\004323.txt,train
images\004324.png,labels\004324.txt,train
images\004325.png,labels\004325.txt,val
images\004326.png,labels\004326.txt,train
images\004327.png,labels\004327.txt,val
images\004328.png,labels\004328.txt,train
images\004329.png,labels\004329.txt,train
images\004330.png,labels\004330.txt,train
images\004331.png,labels\004331.txt,train
images\004332.png,labels\004332.txt,train
images\004333.png,labels\004333.txt,train
images\004334.png,labels\004334.txt,train
images\004335.png,labels\004335.txt,train
images\004336.png,labels\004336.txt,train
images\004337.png,labels\004337.txt,val
images\004338.png,labels\004338.txt,train
images\004339.png,labels\004339.txt,train
images\004340.png,labels\004340.txt,train
images\004341.png,labels\004341.txt,train
images\004342.png,labels\004342.txt,train
images\004343.png,labels\004343.txt,val
images\004344.png,labels\004344.txt,train
images\004345.png,labels\004345.txt,train
images\004346.png,labels\004346.txt,train
images\004347.png,labels\004347.txt,train
images\004348.png,labels\004348.txt,train
images\004349.png,labels\004349.txt,train
images\004350.png,labels\004350.txt,train
images\004351.png,labels\004351.txt,train
images\004352.png,labels\004352.txt,train
images\004353.png,labels\004353.txt,train
images\004354.png,labels\004354.txt,train
images\004355.png,labels\004355.txt,train
images\004356.png,labels\004356.txt,train
images\004357.png,labels\004357.txt,train
images\004358.png,labels\004358.txt,train
images\004359.png,labels\004359.txt,val
images\004360.png,labels\004360.txt,train
images\004361.png,labels\004361.txt,train
images\004362.png,labels\004362.txt,train
images\004363.png,labels\004363.txt,train
images\004364.png,labels\004364.txt,val
images\004365.png,labels\004365.txt,train
